xh,24式太极拳,专业实习II,专业实习Ⅰ,中国近现代史纲要,习近平新时代中国特色社会主义思想概论,人工智能,优化方法基础,体育-1,体育-2,体育-3,体育-4,军训,国防教育,大学化学,大学化学实验,大学物理II-1,大学物理II-2,大学物理实验I-1,大学物理实验I-2,大学英语I,大学英语III1,大学英语III2,大学计算机III,工程与社会,工程制图,形势与政策,形式语言与编译,思想道德修养与法律基础,操作系统原理I,操作系统设计专题实验,数字逻辑电路,数学建模II,数据库系统,数据结构与程序设计专题实验,数据结构与算法I,数理逻辑,概率统计与随机过程,模拟电子技术,模拟电子技术基础,毕业设计（论文）,毛泽东思想和中国特色社会主义理论体系概论,汇编语言,测控实习,生命科学基础I,电子技术实验1,电子技术实验2,电工实习,电路,离散数学A,程序设计基础,算法分析与设计,线性代数与解析几何,编译器设计专题实验,表达与交流,计算机图形学,计算机科学技术导论,计算机系统综合设计实验,计算机组成,计算机组成与结构专题实验,计算机网络专题实验,计算机网络原理,课外实践8学分,软件定义网络,软件工程,金工实习,面向对象程序设计,项目设计,马克思主义基本原理,高等数学I-1,高等数学I-2
cc2d7313b73df55a54355e00dd5c6246,0,92,97,87.0,91,93,0,72,75,80,73,93,74,0,0,97.0,98,92,92,0,0,0,93,86,98,60,71,88,85,98,95,94.0,94,83,88,0.0,97,91,0,87,92,91,92,80,92,77,87,100,94.0,94,87,88,93,94,88,92.0,76,85,98,87,92,60,0,0,92,96,87,0,88,88
cc7c902bf5d72c5a3648a39a4e7fbfd6,65,95,97,79.0,0,0,0,0,0,65,77,89,92,0,0,85.0,84,83,83,0,76,74,0,85,80,60,70,81,77,87,79,96.0,72,87,88,0.0,81,0,76,70,85,79,98,0,70,87,83,77,85.0,79,87,93,62,82,74,0.0,79,66,90,76,84,60,75,61,87,95,83,77,81,76
cd00c66de4493108239aa7323f3b4cb1,84,92,83,74.0,0,69,63,0,0,0,0,97,72,0,0,60.0,76,84,89,0,77,75,0,93,64,0,60,78,67,92,60,0.0,60,0,60,65.0,73,0,63,0,78,68,98,70,83,83,87,68,69.0,78,74,61,85,62,0,82.0,79,62,83,83,64,60,66,67,87,74,92,80,69,65
cd2f23533bfe4f571fe2d5ef36a3a5d7,68,83,87,85.0,0,86,0,0,0,0,0,86,95,0,0,86.0,80,84,79,0,77,75,0,95,82,60,85,88,89,92,87,87.0,85,95,91,91.0,81,0,82,87,83,96,98,89,92,92,87,74,87.0,94,77,83,88,85,99,91.0,98,88,79,92,93,60,93,89,92,84,92,90,76,69
cd5fa6a541dcf6a0b459ef478762b719,70,79,79,81.0,0,71,64,0,0,0,0,86,85,0,0,64.0,65,0,83,0,0,0,0,98,65,0,60,0,64,92,60,0.0,61,0,0,78.0,72,0,67,0,80,63,87,74,87,79,87,63,70.0,0,82,86,79,81,71,81.0,92,70,87,83,60,60,81,79,87,0,79,74,0,0
ce0aac78343abb94fe17f5ec0641c9cd,0,0,0,80.0,0,0,0,0,95,91,0,96,87,90,93,91.0,0,87,0,83,0,0,78,0,94,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,88,0,94,0,0,0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,84,85
ce37ae52b2ec092d838638c9584fbde7,63,87,80,73.0,0,0,87,0,0,0,0,90,92,0,0,82.0,85,85,70,0,76,77,0,0,61,60,65,93,82,88,79,0.0,67,0,0,0.0,74,0,97,0,0,81,87,79,80,76,87,81,78.0,73,85,87,80,70,80,80.0,92,68,77,86,69,60,85,78,87,90,79,87,72,96
ce64972c977bffc4c44b0ace1fb67c45,0,92,0,77.0,0,0,0,0,0,63,74,89,82,0,0,64.0,65,0,0,0,0,0,0,0,72,60,60,0,60,30,0,0.0,0,76,60,0.0,0,0,72,70,0,60,0,0,87,83,0,65,60.0,0,0,0,0,70,0,0.0,30,78,74,73,69,60,0,0,0,0,0,78,0,0
cea3b4f4d5759cd609de8e51810a01b5,0,92,0,90.0,89,0,0,91,84,86,91,83,92,96,99,97.0,96,87,87,86,0,0,89,80,76,60,88,85,98,98,89,96.0,85,0,0,0.0,95,0,98,87,94,0,98,0,79,98,92,94,0.0,97,91,93,84,93,94,95.0,76,89,98,92,96,60,94,0,87,0,83,0,84,91
ceb209a03edf2c2d3d313d92fc69923a,65,92,87,82.0,0,95,91,0,0,0,0,86,62,0,0,69.0,84,84,87,0,77,75,0,95,75,0,73,75,90,98,87,0.0,75,0,92,92.0,83,0,91,0,86,94,87,91,92,92,87,95,70.0,74,91,86,87,87,88,85.0,98,83,98,98,87,60,89,83,92,95,92,81,72,89
ceb8ba8e9a51775b7b9bfba055b462f6,0,0,0,77.0,88,0,0,82,80,79,79,98,84,79,98,89.0,86,92,92,84,0,0,82,93,92,0,0,0,0,0,78,92.0,0,92,90,0.0,80,95,0,0,88,0,83,0,98,83,83,91,90.0,90,85,94,0,0,0,0.0,0,0,0,0,0,0,0,0,92,87,0,87,82,80
cf4e0def0a29126706f4581156b0db14,68,83,92,90.0,0,97,0,0,0,0,0,82,95,0,0,79.0,82,89,92,0,0,0,0,96,86,60,78,83,87,92,69,94.0,88,83,72,83.0,68,0,76,92,91,84,98,88,92,92,92,67,77.0,96,80,75,77,87,99,88.0,90,93,92,87,88,60,0,80,92,89,87,86,78,79
cfa4b1dfbb66af51140bf8779bf86eb9,78,79,79,75.0,0,72,69,0,0,0,0,86,88,0,0,66.0,97,83,88,0,0,0,0,79,80,0,60,85,63,92,60,0.0,66,0,63,65.0,60,0,85,0,90,75,76,67,79,76,92,72,60.0,60,80,67,81,87,0,66.0,83,63,83,92,63,60,82,70,92,61,76,74,70,60
cfd577478c4b601cf5fc40b67442d90b,0,0,0,84.0,0,0,0,87,88,0,0,81,83,0,0,92.0,0,92,0,0,0,0,77,0,88,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,80,0,0,0,0,0.0,69,0,92,0,0,0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,88,69
cfe1432edbc97cbc728aeb9717b707a0,90,98,92,81.0,0,76,0,0,0,0,0,87,95,0,0,74.0,78,84,83,0,76,82,0,90,72,60,79,85,86,92,76,85.0,74,91,77,81.0,73,0,65,83,86,83,98,86,76,92,87,79,66.0,94,0,81,79,80,94,86.0,87,89,79,76,81,60,88,70,87,78,83,84,80,79
d018fc5e4b768f67dcd4b04286f47c77,0,92,92,84.0,0,83,0,0,0,90,86,83,84,0,0,88.0,81,87,83,0,74,79,0,88,74,60,71,73,82,92,84,95.0,76,79,75,91.0,80,0,90,87,84,82,79,77,92,92,87,81,75.0,63,79,75,79,90,96,89.0,87,77,95,87,78,60,87,72,87,69,79,82,82,90
d03b7655d3bbe4faa67b45f2e98f0936,91,92,83,80.0,0,86,84,0,0,0,0,80,83,0,0,73.0,83,90,90,0,79,80,0,91,78,0,75,91,78,92,80,0.0,72,0,83,80.0,87,0,85,0,90,84,98,87,83,98,87,77,82.0,88,90,75,93,92,90,84.0,83,90,83,92,82,60,94,81,92,79,92,87,73,68
d05978874ee586c6757bcea5d655776c,0,0,98,91.0,88,89,0,86,82,86,88,86,93,0,0,85.0,89,92,98,84,0,0,88,93,90,0,92,94,88,92,89,90.0,91,87,86,0.0,86,96,0,0,90,0,79,90,92,83,92,88,89.0,83,83,91,90,0,93,93.0,0,80,87,87,93,0,0,0,92,94,0,89,81,73
d0adc0fc9fcbdb7bd61955a9c325c641,0,0,81,76.0,0,70,0,88,88,86,82,86,79,0,0,68.0,62,86,90,0,0,0,70,86,62,0,72,84,60,86,66,84.0,67,90,62,0.0,60,62,0,0,0,0,86,70,90,83,86,60,66.0,68,75,60,80,0,82,93.0,0,64,83,86,63,0,83,0,90,71,0,0,61,69
d0b5e9df3789b6d52c39966cd01e1c1b,0,0,0,82.0,0,0,0,67,71,0,0,79,86,80,93,80.0,0,83,0,80,0,0,82,0,78,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,99,0,88,0,0,0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,88,69
d0bed494f4545ed90189d9bd499c9553,82,79,79,80.0,0,77,77,0,0,0,0,83,88,0,0,74.0,74,81,86,0,77,72,0,95,80,0,76,86,80,92,82,0.0,73,0,85,81.0,83,0,79,0,83,80,92,76,83,85,87,85,77.0,93,83,80,88,73,76,83.0,83,86,83,92,68,60,63,65,92,80,79,78,67,71
d0ed36422b1d833ac6253266f7929ae7,0,0,0,87.0,0,0,0,92,90,0,0,95,92,0,0,100.0,0,87,0,81,0,0,86,0,93,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,91,0,0,0,0,0.0,94,0,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,97,97
d149bc053ef21de41d8919a93a83f33b,0,0,0,81.0,86,0,0,81,79,79,81,88,85,75,97,83.0,89,87,87,72,0,0,78,0,81,0,0,0,0,0,64,86.0,0,85,85,0.0,88,86,0,0,87,0,92,0,87,76,87,86,89.0,88,83,87,0,0,0,95.0,0,0,0,0,0,0,0,0,92,0,0,85,85,85
d1f82942b56c9c022b3b6d775be832fb,0,0,0,80.0,0,0,0,84,80,0,0,82,81,89,95,92.0,0,92,0,0,0,0,86,0,81,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,81,0,89,0,0,0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,86,91
d206cb6d21cc93ebab569be8ebcb07ad,0,92,99,90.0,81,0,0,90,93,76,88,87,87,86,96,96.0,85,92,92,85,0,0,84,77,93,60,61,84,78,92,65,90.0,76,83,77,0.0,73,81,0,83,84,78,87,0,87,83,92,90,76.0,91,80,85,84,92,0,91.0,76,72,76,92,88,60,0,0,87,89,83,0,89,87
d263a3f0f4b1090ed7e26ee5597fa4c6,0,0,0,0.0,0,47,27,52,62,64,63,0,0,58,93,52.0,34,83,83,0,0,0,71,87,70,0,42,0,51,44,28,0.0,31,0,50,0.0,30,24,0,0,0,37,83,0,90,44,94,52,41.0,66,32,60,86,0,0,88.0,0,47,0,90,0,0,0,0,90,25,0,0,64,0
d27bb1dc5af710429170f4bfba5d2609,69,92,100,91.0,91,0,0,89,95,79,88,85,90,85,96,92.0,81,92,87,73,0,0,0,74,0,60,66,80,85,98,65,93.0,72,76,76,0.0,74,83,0,83,89,85,92,0,92,81,92,74,73.0,88,71,77,82,90,85,85.0,76,79,92,92,73,60,92,0,92,85,79,0,85,81
d31ea45c99ae3eb98fa9f61a23104582,0,0,0,86.0,0,0,0,74,67,0,0,82,89,94,97,86.0,0,83,0,79,0,0,67,0,91,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90,0,85,0,0,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,84,70
d3310619e0d5e782ffec538adfced951,0,0,0,85.0,0,0,0,97,99,0,0,91,83,83,95,76.0,0,87,0,81,0,0,74,0,74,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85,0,81,0,0,0,96.0,0,0,0,0,0,0,0,0,0,0,0,89,65,71
d3398fe269cc310a41486700f746d9a6,63,87,80,63.0,0,78,75,0,0,0,0,84,71,0,0,71.0,73,79,83,0,72,79,0,0,75,60,70,92,67,83,60,0.0,67,0,0,0.0,68,0,81,0,0,78,98,75,80,83,87,80,75.0,89,80,80,89,79,73,77.0,83,63,78,90,60,60,77,68,92,84,79,83,86,87
d35d6406c4ad77e5e37a38940391cbec,65,92,87,84.0,0,88,87,0,0,0,0,95,93,0,0,66.0,76,86,87,0,87,80,0,94,84,0,67,90,87,92,85,0.0,87,0,81,90.0,86,0,82,0,91,90,87,90,92,79,87,85,69.0,95,88,82,83,76,0,84.0,83,79,83,83,84,60,80,86,87,83,92,88,69,69
d3f6c58cf7341eb0a93ad01de67c2efd,72,92,83,81.0,88,0,71,81,84,81,79,82,78,77,93,85.0,67,79,83,72,0,0,86,79,91,60,72,80,78,87,73,0.0,75,79,82,0.0,64,98,0,76,88,77,92,0,92,79,92,68,73.0,99,68,73,74,91,82,90.0,76,61,83,87,68,60,0,60,87,91,83,0,75,64
d3fe88c79ce2eef844334024ecf4dd1d,0,0,0,71.0,81,0,0,75,63,70,60,90,76,0,0,90.0,73,87,83,70,0,0,74,0,84,0,0,0,0,0,82,84.0,0,87,80,0.0,69,74,0,0,83,0,92,73,92,76,87,77,78.0,91,64,87,0,0,0,0.0,0,0,0,0,0,0,0,0,92,74,0,76,75,71
d43517b381dfed09a6ce571108611329,0,0,0,78.0,0,0,0,75,72,0,0,62,71,0,0,65.0,0,79,0,0,0,0,65,0,77,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,72,0,0,0,0,0.0,0,0,79,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,83,75
d435c8af2a83df4fac02b39c502be802,82,83,82,73.0,81,79,0,80,89,91,86,88,92,0,0,75.0,82,98,98,77,0,0,84,92,87,0,86,87,92,98,65,82.0,84,83,79,0.0,91,85,0,0,86,91,98,85,98,83,92,92,88.0,78,63,87,84,0,0,93.0,0,73,88,98,81,0,0,85,92,96,0,83,78,77
d4a3692e83a35208bb6d90b162e4934a,0,87,98,83.0,0,68,0,0,0,87,84,89,91,0,0,82.0,87,87,87,0,76,86,0,87,0,60,72,81,80,87,90,96.0,74,90,78,89.0,70,0,89,87,89,72,73,87,92,92,83,76,81.0,89,0,86,80,97,92,0.0,92,67,95,73,75,60,68,79,92,76,83,92,0,0
d4c132713cf5e914a33ba283db6c4e7c,0,0,0,85.0,0,0,0,86,91,0,0,85,90,0,0,95.0,0,87,0,0,0,0,85,0,90,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,80,0,0,0,0,0.0,100,0,99,0,0,0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,93,88
d4c6bb7746d825897b5cf7a3b6e247bc,0,80,79,86.0,73,68,0,80,78,80,84,87,95,78,96,87.0,82,98,92,0,0,0,94,93,68,0,0,88,77,76,71,92.0,68,87,80,0.0,71,74,0,0,75,0,92,0,92,92,83,79,80.0,75,73,86,73,0,60,93.0,0,70,88,76,70,0,0,0,87,0,0,81,80,84
d4e3a02c6a308b41329d2152c605d0f8,0,0,0,89.0,0,0,0,0,0,89,93,82,89,95,99,100.0,0,98,0,82,0,0,83,0,91,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,97,0,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,98,94
d4f0648678cc15608bdda1e4c2f3ce87,73,92,98,81.0,0,83,67,0,0,0,0,72,86,0,0,80.0,74,79,92,0,58,71,0,95,77,60,67,84,66,92,64,0.0,67,89,76,80.0,60,0,66,76,84,78,73,81,87,79,87,60,63.0,89,0,73,76,82,80,86.0,94,74,79,76,75,60,87,65,92,75,70,82,65,66
d524d6abaf81e697a4b4dabef52ce1d8,0,0,0,83.0,0,0,0,74,71,0,0,89,85,0,0,79.0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,0,0,60,0,0,0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d57f4f49e64d5d298dd943e6043dfe7e,0,0,0,86.0,0,0,0,83,78,0,0,96,87,0,0,88.0,0,98,0,0,0,0,85,0,87,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,76,0,0,0,0,0.0,87,0,91,0,0,0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,90,66
d58c670758019a1e7155876667aec450,68,98,87,91.0,0,0,70,0,0,0,0,85,85,0,0,68.0,60,83,90,0,87,81,0,91,75,0,63,92,0,30,67,0.0,62,0,84,79.0,73,0,73,0,88,71,98,84,83,87,83,62,78.0,77,0,75,87,82,71,90.0,92,67,87,98,60,60,75,60,92,85,83,76,72,69
d6411d64a0d5a5800702138f6d286bde,0,0,0,88.0,85,0,0,78,87,86,92,87,88,80,97,93.0,86,87,79,77,0,0,88,0,80,0,0,0,0,0,83,92.0,0,92,94,0.0,85,93,0,0,82,0,92,0,92,92,87,83,90.0,93,0,91,0,0,0,0.0,0,0,0,0,0,0,0,0,87,89,0,84,78,89
d644a28b80bbfe4e69a14d4368f79ebf,0,0,0,78.0,0,0,0,80,0,0,81,83,80,0,0,0.0,0,83,0,0,0,0,85,0,91,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,69,0,0,0,0,0.0,94,0,98,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,94,71
d67c1d42b80bab5aea6d5902d636a1d6,65,92,98,82.0,0,78,0,0,0,85,78,78,84,0,0,83.0,78,0,87,0,0,0,0,87,90,60,77,85,78,70,73,97.0,71,92,87,85.0,71,0,69,87,78,79,98,0,87,87,87,74,92.0,97,94,82,60,87,0,91.0,79,88,70,83,77,60,79,73,92,95,92,80,83,82
d6801c063ddc5f6a0698d1fdad47bd93,0,83,92,82.0,0,71,0,0,0,84,68,90,84,0,0,76.0,71,87,83,0,82,83,0,86,81,60,70,86,60,83,61,81.0,62,79,70,0.0,60,0,64,83,77,64,62,0,87,87,87,67,71.0,85,0,76,65,70,72,80.0,87,62,95,66,68,60,75,66,87,72,79,72,72,69
d715b2d8b53142bb416d5c56ca8c880a,0,80,79,86.0,78,84,87,79,86,73,87,91,91,84,96,92.0,91,98,98,0,0,0,0,89,0,0,81,81,88,92,83,82.0,87,92,82,0.0,89,84,0,0,80,0,92,0,83,87,87,84,82.0,99,75,84,85,0,91,91.0,0,69,92,92,84,0,0,0,87,87,0,81,96,87
d794f39bfdd7487ff597951324b85658,64,92,87,82.0,0,91,0,0,0,78,75,81,92,0,0,87.0,81,0,92,0,0,0,0,92,87,60,79,90,82,83,82,97.0,81,84,87,0.0,77,0,78,87,81,77,92,0,87,90,83,76,84.0,90,88,86,72,82,0,0.0,87,86,75,92,72,60,96,80,92,92,87,79,80,83
d7989161edbe5b528677a83b660f4859,77,87,87,88.0,89,82,0,92,88,89,88,86,91,83,95,91.0,78,92,83,82,0,0,87,68,62,60,74,80,82,92,77,94.0,74,87,89,0.0,81,93,0,87,88,0,92,0,83,87,87,80,87.0,84,78,76,71,80,86,87.0,76,60,90,83,86,60,91,0,92,91,87,0,86,69
d7a34f7d7fee18c7913535eb79c6b4aa,0,0,0,90.0,87,0,0,85,82,78,83,87,87,77,95,94.0,81,92,92,0,0,0,86,0,87,0,0,0,0,0,77,91.0,0,87,91,0.0,87,86,0,0,83,0,92,0,92,79,87,73,88.0,86,84,92,0,0,0,0.0,0,0,0,0,0,0,0,0,87,91,0,88,88,81
d7d65a387a4341e4084cda5374dcf882,68,92,100,83.0,88,77,0,82,86,84,78,86,87,83,97,88.0,90,92,87,73,0,0,73,79,84,60,64,79,77,92,79,85.0,76,79,84,0.0,75,71,0,76,90,76,98,0,87,87,87,90,84.0,80,76,83,77,95,82,84.0,76,69,79,87,69,60,89,0,92,0,79,0,78,80
d8511a4f3ef49f257fae2faf6233ee4c,0,0,0,80.0,86,0,0,81,78,84,76,92,84,87,97,90.0,94,98,87,0,0,0,82,0,88,0,0,0,0,0,82,92.0,0,98,92,0.0,86,81,0,0,85,0,98,0,87,87,87,76,91.0,82,82,90,0,0,0,97.0,0,0,0,0,0,0,0,0,92,83,0,84,85,80
d94545c0cbd4bc767bd8484c5df31979,65,92,98,74.0,0,60,0,0,0,0,0,86,86,0,0,71.0,64,85,87,0,74,85,0,90,82,60,73,80,81,92,76,85.0,71,60,71,78.0,61,0,60,79,79,81,98,88,92,76,92,70,66.0,90,72,78,82,95,0,89.0,94,66,83,79,71,60,84,62,92,83,76,80,61,74
d94563a5e78f1eab14d265c6c7b605f4,62,83,79,77.0,0,89,92,0,0,0,0,85,76,0,0,77.0,83,83,83,0,83,80,0,96,83,0,72,84,85,98,80,0.0,75,0,93,86.0,92,0,85,0,92,87,92,82,76,92,87,67,75.0,87,0,96,82,81,83,81.0,92,80,98,92,75,60,91,75,87,91,92,77,86,77
d945cda42a6be8f161c1655efa3cb2a0,0,0,0,82.0,90,0,0,75,76,65,60,86,87,79,96,82.0,88,87,79,0,0,0,90,0,74,0,0,0,0,0,0,91.0,0,83,82,0.0,0,70,0,0,82,0,83,0,87,83,79,64,72.0,69,82,96,0,0,0,0.0,0,0,0,0,0,0,0,0,87,62,0,0,81,71
d97cffc87e2cff76071b97e5170ad318,0,0,0,86.0,91,0,0,80,76,79,77,84,88,81,95,99.0,94,83,92,80,0,0,91,0,92,0,0,0,0,0,87,90.0,0,92,91,0.0,97,96,0,0,88,0,98,0,87,92,87,84,93.0,99,93,100,0,0,0,0.0,0,0,0,0,0,0,0,0,92,97,0,83,89,87
d9874fd9ff9cd403bee5968c9375bb67,0,87,92,86.0,82,0,0,70,60,80,73,98,66,75,87,85.0,61,76,87,69,0,0,72,85,81,60,80,87,85,87,73,82.0,83,76,60,0.0,62,69,0,87,72,71,87,0,92,87,92,68,72.0,92,71,68,83,86,0,72.0,76,74,88,87,70,60,90,0,87,82,76,0,75,78
d9c7ed83c467956cb6b13f0d6efc6376,60,98,99,91.0,0,87,0,0,0,84,81,87,89,0,0,0.0,0,87,87,0,79,85,0,88,71,60,81,83,95,98,91,97.0,86,87,88,0.0,74,0,96,83,91,92,98,85,87,92,87,81,89.0,95,0,82,82,90,92,95.0,87,83,95,83,82,60,10,80,92,92,79,92,91,77
d9e1546b4ec93c54989fb72acf36f524,0,0,0,83.0,0,0,0,64,72,0,0,84,83,0,0,0.0,0,87,0,71,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,90,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,85,84
da9864c19ebdd19d80d6a257b04a1180,81,87,80,80.0,0,0,80,0,0,0,0,91,61,0,0,89.0,85,87,86,0,80,76,0,0,91,60,78,85,81,91,68,0.0,76,0,0,85.0,73,0,94,0,0,80,83,74,80,83,92,77,90.0,88,87,94,87,79,79,84.0,70,84,88,87,80,60,78,80,92,93,92,81,80,87
da9d21af7c22370734161bf3d0c56659,0,0,92,83.0,85,79,0,66,64,68,71,81,95,0,0,94.0,91,98,98,77,0,0,95,86,86,0,84,82,81,83,82,88.0,84,83,88,0.0,87,89,0,0,80,86,92,86,92,79,92,98,87.0,99,89,87,83,0,0,92.0,0,77,77,87,80,0,0,0,87,0,0,80,79,76
daa23d8c4a832dba59775421a555356c,0,83,82,87.0,87,83,0,79,79,69,83,92,92,0,0,95.0,95,98,98,82,0,0,0,92,0,0,88,88,90,98,89,89.0,91,85,86,0.0,97,93,0,0,92,0,98,84,92,98,92,99,92.0,98,82,91,93,0,0,95.0,0,78,92,92,84,0,0,0,92,96,0,90,90,91
dab6ece9374ca3b107544c42c94760bf,60,92,80,82.0,0,0,94,0,0,0,0,72,89,0,0,92.0,89,0,89,0,0,0,0,0,93,60,83,83,86,93,82,0.0,74,0,0,0.0,93,0,96,0,0,97,92,85,90,87,92,87,0.0,85,87,95,83,79,85,79.0,83,83,90,90,70,60,89,91,92,0,92,80,0,0
dac8e8e77f34fc193760f2965d546407,68,87,83,82.0,0,94,86,0,0,0,0,85,94,0,0,77.0,74,85,88,0,78,80,0,93,94,0,78,87,85,98,82,0.0,83,0,91,78.0,91,0,84,0,90,94,76,76,92,87,92,87,77.0,90,83,79,85,79,0,90.0,92,81,87,98,80,60,87,81,87,91,92,85,64,73
db0a1bb40b6c62a3bec0901bff367e4f,0,87,83,81.0,89,65,0,85,84,85,70,78,78,78,94,0.0,0,87,83,70,0,0,70,68,70,60,72,79,60,79,76,82.0,71,83,89,0.0,63,66,0,87,84,0,70,0,79,81,87,84,76.0,76,90,76,73,76,71,82.0,76,69,88,70,70,60,0,0,87,0,79,0,86,81
db4aabd637ade235cd521a5afd8bee61,0,0,87,82.0,86,78,0,92,85,89,89,91,94,83,94,82.0,66,92,87,82,0,0,86,90,83,0,65,87,81,92,80,91.0,84,79,85,0.0,84,84,0,0,89,0,83,0,92,66,92,88,81.0,78,84,88,82,0,88,92.0,0,82,95,87,75,0,0,0,92,84,0,81,81,85
db9d36e9e5dc631660a7f876bd32ae7c,0,0,0,80.0,85,0,0,84,90,81,81,85,85,81,95,99.0,90,92,92,85,0,0,86,0,87,0,0,0,0,0,79,91.0,0,87,100,0.0,91,94,0,0,85,0,87,0,87,83,83,80,91.0,87,90,96,0,0,0,0.0,0,0,0,0,0,0,0,0,92,92,0,83,93,86
dbb7d895c259e052f4d013dcd7d4ff6c,86,92,80,62.0,0,63,0,0,0,0,0,85,87,0,0,67.0,63,85,89,0,77,80,0,0,74,60,66,93,68,94,61,80.0,60,0,0,0.0,62,0,70,0,0,68,98,63,80,73,92,63,61.0,82,77,72,80,79,77,80.0,70,68,78,86,65,60,81,73,92,82,79,72,65,65
dbcd02bed5a4cbb85b1ad524c2f29384,0,0,92,81.0,91,0,0,70,90,85,85,94,91,70,94,83.0,85,98,92,0,0,0,96,0,91,0,0,86,0,92,92,91.0,0,87,80,0.0,84,82,0,0,84,0,98,0,98,92,87,89,92.0,84,77,80,0,0,0,96.0,0,0,90,0,0,0,0,0,92,93,0,91,71,84
dbfdab72b614eaea20a8bfc4b3792701,81,92,80,80.0,0,93,0,0,0,0,0,83,82,0,0,92.0,95,84,84,0,81,82,0,0,93,60,84,87,94,96,79,100.0,89,0,0,85.0,84,0,96,0,0,90,98,83,80,83,87,84,95.0,95,94,93,81,79,76,82.0,83,92,86,92,79,60,91,90,92,96,98,89,91,94
dc011c1aeda4f639bfd308da32c23858,0,87,92,88.0,90,90,0,96,96,88,87,96,95,75,97,80.0,72,92,92,0,0,0,87,87,84,60,66,89,86,92,71,96.0,81,87,82,0.0,63,67,0,87,84,90,98,0,98,81,87,63,69.0,90,69,73,71,92,0,90.0,76,78,90,87,82,60,92,0,92,88,92,0,62,60
dc5d4986914d8b7557b7cccd6ba81115,0,92,100,87.0,83,0,0,83,81,80,81,85,92,90,94,0.0,0,98,87,79,0,0,93,80,81,60,67,89,97,98,81,94.0,86,87,90,0.0,87,97,0,92,88,0,83,0,98,85,87,99,92.0,99,80,97,92,88,91,86.0,76,97,98,92,85,60,96,0,92,95,83,0,99,96
dd290e4dcfd2d3dd2f4fef0b44e83093,75,92,90,76.0,0,78,0,0,0,0,0,84,75,0,0,71.0,73,85,87,0,75,81,0,0,63,60,68,92,80,93,82,92.0,70,0,0,78.0,80,0,75,0,0,88,92,83,80,87,87,77,82.0,79,0,81,83,79,76,72.0,83,71,85,92,78,60,90,90,92,87,98,82,82,82
dda0ed94c8cce0c5cc7dd99e65dddaf6,0,0,92,81.0,82,0,78,72,85,83,69,78,83,93,93,89.0,90,83,87,75,0,0,0,89,0,0,88,83,82,98,90,0.0,78,92,82,0.0,0,93,0,0,86,88,92,0,87,92,92,96,92.0,100,83,94,70,0,86,92.0,0,89,93,87,76,0,0,0,92,94,0,0,93,91
ddadfb7b47297e4b5c22a0e1ed82a067,0,0,0,80.0,83,0,0,67,66,76,76,89,81,81,95,93.0,93,98,92,80,0,0,89,0,88,0,0,0,0,0,79,90.0,0,92,91,0.0,91,93,0,0,89,0,76,0,87,87,92,74,91.0,100,86,99,0,0,0,0.0,0,0,0,0,0,0,0,0,92,86,0,80,82,84
