人工智能,优化方法基础,大学物理II-1,大学物理II-2,大学物理实验I-1,大学物理实验I-2,大学英语i,大学英语iii1,大学英语iii2,大学计算机iii,工程制图,形式语言与编译,操作系统原理i,操作系统设计专题实验,数字逻辑电路,数学建模ii,数据库系统,数据结构与程序设计专题实验,数据结构与算法i,数理逻辑,概率统计与随机过程,模拟电子技术,模拟电子技术基础,汇编语言,电子技术实验1,电子技术实验2,电路,离散数学a,程序设计基础,算法分析与设计,线性代数与解析几何,编译器设计专题实验,计算机图形学,计算机科学技术导论,计算机系统综合设计实验,计算机组成,计算机组成与结构专题实验,计算机网络专题实验,计算机网络原理,软件定义网络,软件工程,面向对象程序设计,高等数学I-1,高等数学I-2
,,96.0,85,92,92,85,,,84,93,61,78,92,65,90.0,76,83,77,,73,81,,78,87,83,90,76.0,91,80,85,84,,91.0,76,72,76,92,88,,,89,89,87
47,27,52.0,34,83,83,,,,71,70,42,51,44,28,,31,,50,,30,24,,37,90,44,52,41.0,66,32,60,86,,88.0,,47,,90,,,,25,64,
,,92.0,81,92,87,73,,,,,66,85,98,65,93.0,72,76,76,,74,83,,85,92,81,74,73.0,88,71,77,82,85,85.0,76,79,92,92,73,92,,85,85,81
,,86.0,,83,,79,,,67,91,,,,,,,,,,,,,,,,,,90,,85,,,90.0,,,,,,,,,84,70
,,76.0,,87,,81,,,74,74,,,,,,,,,,,,,,,,,,85,,81,,,96.0,,,,,,,,,65,71
78,75,71.0,73,79,83,,72,79,,75,70,67,83,60,,67,,,,68,,81,78,80,83,80,75.0,89,80,80,89,73,77.0,83,63,78,90,60,77,68,84,86,87
88,87,66.0,76,86,87,,87,80,,84,67,87,92,85,,87,,81,90.0,86,,82,90,92,79,85,69.0,95,88,82,83,,84.0,83,79,83,83,84,80,86,83,69,69
,71,85.0,67,79,83,72,,,86,91,72,78,87,73,,75,79,82,,64,98,,77,92,79,68,73.0,99,68,73,74,82,90.0,76,61,83,87,68,,60,91,75,64
,,90.0,73,87,83,70,,,74,84,,,,82,84.0,,87,80,,69,74,,,92,76,77,78.0,91,64,87,,,,,,,,,,,74,75,71
,,65.0,,79,,,,,65,77,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,83,75
79,,75.0,82,98,98,77,,,84,87,86,92,98,65,82.0,84,83,79,,91,85,,91,98,83,92,88.0,78,63,87,84,,93.0,,73,88,98,81,,85,96,78,77
68,,82.0,87,87,87,,76,86,,,72,80,87,90,96.0,74,90,78,89.0,70,,89,72,92,92,76,81.0,89,,86,80,92,,92,67,95,73,75,68,79,76,,
,,95.0,,87,,,,,85,90,,,,,,,,,,,,,,,,,,100,,99,,,95.0,,,,,,,,,93,88
68,,87.0,82,98,92,,,,94,68,,77,76,71,92.0,68,87,80,,71,74,,,92,92,79,80.0,75,73,86,73,60,93.0,,70,88,76,70,,,,80,84
,,100.0,,98,,82,,,83,91,,,,,,,,,,,,,,,,,,97,,100,,,,,,,,,,,,98,94
83,67,80.0,74,79,92,,58,71,,77,67,66,92,64,,67,89,76,80.0,60,,66,78,87,79,60,63.0,89,,73,76,80,86.0,94,74,79,76,75,87,65,75,65,66
,,79.0,,98,,,,,,,,,,,,,,,,,,,,,,,72.0,,,60,,,89.0,,,,,,,,,,
,,88.0,,98,,,,,85,87,,,,,,,,,,,,,,,,,,87,,91,,,94.0,,,,,,,,,90,66
,70,68.0,60,83,90,,87,81,,75,63,,30,67,,62,,84,79.0,73,,73,71,83,87,62,78.0,77,,75,87,71,90.0,92,67,87,98,60,75,60,85,72,69
,,93.0,86,87,79,77,,,88,80,,,,83,92.0,,92,94,,85,93,,,92,92,83,90.0,93,,91,,,,,,,,,,,89,78,89
,,,,83,,,,,85,91,,,,,,,,,,,,,,,,,,94,,98,,,,,,,,,,,,94,71
78,,83.0,78,,87,,,,,90,77,78,70,73,97.0,71,92,87,85.0,71,,69,79,87,87,74,92.0,97,94,82,60,,91.0,79,88,70,83,77,79,73,95,83,82
71,,76.0,71,87,83,,82,83,,81,70,60,83,61,81.0,62,79,70,,60,,64,64,87,87,67,71.0,85,,76,65,72,80.0,87,62,95,66,68,75,66,72,72,69
84,87,92.0,91,98,98,,,,,,81,88,92,83,82.0,87,92,82,,89,84,,,83,87,84,82.0,99,75,84,85,91,91.0,,69,92,92,84,,,87,96,87
91,,87.0,81,,92,,,,,87,79,82,83,82,97.0,81,84,87,,77,,78,77,87,90,76,84.0,90,88,86,72,,,87,86,75,92,72,96,80,92,80,83
82,,91.0,78,92,83,82,,,87,62,74,82,92,77,94.0,74,87,89,,81,93,,,83,87,80,87.0,84,78,76,71,86,87.0,76,60,90,83,86,91,,91,86,69
,,94.0,81,92,92,,,,86,87,,,,77,91.0,,87,91,,87,86,,,92,79,73,88.0,86,84,92,,,,,,,,,,,91,88,81
77,,88.0,90,92,87,73,,,73,84,64,77,92,79,85.0,76,79,84,,75,71,,76,87,87,90,84.0,80,76,83,77,82,84.0,76,69,79,87,69,89,,,78,80
,,90.0,94,98,87,,,,82,88,,,,82,92.0,,98,92,,86,81,,,87,87,76,91.0,82,82,90,,,97.0,,,,,,,,83,85,80
60,,71.0,64,85,87,,74,85,,82,73,81,92,76,85.0,71,60,71,78.0,61,,60,81,92,76,70,66.0,90,72,78,82,,89.0,94,66,83,79,71,84,62,83,61,74
89,92,77.0,83,83,83,,83,80,,83,72,85,98,80,,75,,93,86.0,92,,85,87,76,92,67,75.0,87,,96,82,83,81.0,92,80,98,92,75,91,75,91,86,77
,,82.0,88,87,79,,,,90,74,,,,,91.0,,83,82,,,70,,,87,83,64,72.0,69,82,96,,,,,,,,,,,62,81,71
,,99.0,94,83,92,80,,,91,92,,,,87,90.0,,92,91,,97,96,,,87,92,84,93.0,99,93,100,,,,,,,,,,,97,89,87
,,85.0,61,76,87,69,,,72,81,80,85,87,73,82.0,83,76,60,,62,69,,71,92,87,68,72.0,92,71,68,83,,72.0,76,74,88,87,70,90,,82,75,78
87,,,,87,87,,79,85,,71,81,95,98,91,97.0,86,87,88,,74,,96,92,87,92,81,89.0,95,,82,82,92,95.0,87,83,95,83,82,10,80,92,91,77
,,,,87,,71,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,85,84
,80,89.0,85,87,86,,80,76,,91,78,81,91,68,,76,,,85.0,73,,94,80,80,83,77,90.0,88,87,94,87,79,84.0,70,84,88,87,80,78,80,93,80,87
79,,94.0,91,98,98,77,,,95,86,84,81,83,82,88.0,84,83,88,,87,89,,86,92,79,98,87.0,99,89,87,83,,92.0,,77,77,87,80,,,,79,76
83,,95.0,95,98,98,82,,,,,88,90,98,89,89.0,91,85,86,,97,93,,,92,98,99,92.0,98,82,91,93,,95.0,,78,92,92,84,,,96,90,91
,94,92.0,89,,89,,,,,93,83,86,93,82,,74,,,,93,,96,97,90,87,87,,85,87,95,83,85,79.0,83,83,90,90,70,89,91,,,
94,86,77.0,74,85,88,,78,80,,94,78,85,98,82,,83,,91,78.0,91,,84,94,92,87,87,77.0,90,83,79,85,,90.0,92,81,87,98,80,87,81,91,64,73
65,,,,87,83,70,,,70,70,72,60,79,76,82.0,71,83,89,,63,66,,,79,81,84,76.0,76,90,76,73,71,82.0,76,69,88,70,70,,,,86,81
78,,82.0,66,92,87,82,,,86,83,65,81,92,80,91.0,84,79,85,,84,84,,,92,66,88,81.0,78,84,88,82,88,92.0,,82,95,87,75,,,84,81,85
,,99.0,90,92,92,85,,,86,87,,,,79,91.0,,87,100,,91,94,,,87,83,80,91.0,87,90,96,,,,,,,,,,,92,93,86
63,,67.0,63,85,89,,77,80,,74,66,68,94,61,80.0,60,,,,62,,70,68,80,73,63,61.0,82,77,72,80,77,80.0,70,68,78,86,65,81,73,82,65,65
,,83.0,85,98,92,,,,96,91,,,92,92,91.0,,87,80,,84,82,,,98,92,89,92.0,84,77,80,,,96.0,,,90,,,,,93,71,84
93,,92.0,95,84,84,,81,82,,93,84,94,96,79,100.0,89,,,85.0,84,,96,90,80,83,84,95.0,95,94,93,81,76,82.0,83,92,86,92,79,91,90,96,91,94
90,,80.0,72,92,92,,,,87,84,66,86,92,71,96.0,81,87,82,,63,67,,90,98,81,63,69.0,90,69,73,71,,90.0,76,78,90,87,82,92,,88,62,60
,,,,98,87,79,,,93,81,67,97,98,81,94.0,86,87,90,,87,97,,,98,85,99,92.0,99,80,97,92,91,86.0,76,97,98,92,85,96,,95,99,96
78,,71.0,73,85,87,,75,81,,63,68,80,93,82,92.0,70,,,78.0,80,,75,88,80,87,77,82.0,79,,81,83,76,72.0,83,71,85,92,78,90,90,87,82,82
,78,89.0,90,83,87,75,,,,,88,82,98,90,,78,92,82,,,93,,88,87,92,96,92.0,100,83,94,70,86,92.0,,89,93,87,76,,,94,93,91
,,93.0,93,98,92,80,,,89,88,,,,79,90.0,,92,91,,91,93,,,87,87,74,91.0,100,86,99,,,,,,,,,,,86,82,84
93,97,88.0,93,85,88,,79,84,,82,84,82,92,85,,79,,,,90,,95,86,90,83,88,96.0,87,84,91,87,89,81.0,83,75,78,93,84,85,80,94,97,91
,,80.0,,87,,,,,71,83,,,,,,,,,,,,,,,,,,75,,70,,,85.0,,,,,,,,,68,54
88,,93.0,93,83,89,84,,,87,84,91,95,98,88,91.0,88,87,83,,92,94,,,87,87,91,86.0,68,87,88,87,,95.0,,85,91,92,89,,,97,91,87
82,76,80.0,79,92,83,,79,81,,70,63,80,83,77,,61,76,68,,64,,71,68,87,92,67,77.0,74,,82,73,84,91.0,92,75,95,98,76,70,78,74,77,69
85,,84.0,70,87,87,,64,77,,86,84,72,83,77,89.0,69,76,61,94.0,72,,67,83,87,92,62,87.0,73,,83,84,88,,92,71,95,70,78,81,62,66,72,84
71,63,,,92,87,71,,,73,74,61,85,87,76,,71,87,72,,75,74,,,92,79,81,74.0,92,71,70,84,78,89.0,76,72,85,87,63,91,,,82,66
94,88,99.0,91,87,87,,85,86,,93,87,88,92,87,,84,92,88,90.0,95,,93,94,98,92,93,94.0,93,,96,93,93,91.0,87,88,95,87,87,84,78,94,95,97
89,90,88.0,91,86,85,,80,84,,95,91,94,92,87,,83,,,95.0,94,,97,,80,76,92,91.0,91,93,93,81,,97.0,83,77,82,87,84,,91,95,86,93
92,88,85.0,89,85,98,,80,83,,77,87,84,98,89,90.0,88,79,85,95.0,74,,61,85,87,87,83,89.0,88,85,93,91,96,91.0,98,86,87,87,86,,80,94,84,87
85,,77.0,78,79,86,,78,78,,71,64,86,88,80,80.0,71,,,88.0,84,,78,76,90,83,74,79.0,89,,95,92,77,89.0,70,68,70,83,75,84,82,88,94,94
75,,85.0,83,83,79,77,,,80,83,69,86,92,75,76.0,81,83,66,,79,71,,,92,76,69,62.0,75,77,66,82,,88.0,,74,80,87,74,84,,84,83,64
98,95,97.0,98,83,92,,80,84,,87,93,95,98,96,,95,92,92,98.0,97,,100,96,92,92,98,94.0,99,,,77,100,,98,93,100,98,92,99,94,97,84,83
80,60,75.0,60,83,92,,80,85,,68,60,65,92,64,,67,87,60,74.0,67,,68,76,79,83,67,65.0,80,,72,89,77,89.0,88,60,70,76,68,84,69,79,66,69
,93,,96,87,90,,85,85,,93,76,,,74,,,,,,80,,97,,90,76,86,78.0,,,,82,,,,,,,,,,,,
,,97.0,,87,,84,,,86,79,,,,,,,,,,,,,,,,,,99,,98,,,,,,,,,,,,96,95
,,95.0,90,98,92,,,,91,95,,,,78,87.0,,83,90,,91,88,,,87,83,85,77.0,86,78,86,,,,,,,,,,,93,72,78
,,,80,,,,,,,,,,,67,,,,,,,,66,,,,70,,,,,,,,,,,,,,,,,
,,94.0,,98,,,,,81,87,,,,,,,,,,,,,,,,,,90,,98,,,92.0,,,,,,,,,94,91
77,74,62.0,73,79,83,,62,70,,77,69,76,84,60,,70,,,82.0,70,,78,78,80,76,74,60.0,75,78,76,82,,77.0,83,64,75,90,60,77,72,83,79,73
86,93,88.0,87,85,80,,79,75,,80,74,90,96,76,,78,,,92.0,82,,94,85,80,98,86,77.0,90,86,90,80,,82.0,83,84,89,92,69,,63,94,89,92
68,,67.0,87,83,,,,,,62,65,75,76,76,87.0,75,73,89,70.0,69,71,,,70,83,94,64.0,,79,75,80,,62.0,61,71,60,70,60,,,90,,
75,,89.0,87,,,,,,,80,74,76,92,,,84,91,87,93.0,,,88,83,87,98,78,84.0,,,,87,,,,80,,,79,,,,,
,87,79.0,83,83,87,,75,81,,84,67,82,92,70,,67,,,86.0,73,,88,77,80,87,75,86.0,92,83,88,88,83,86.0,92,79,83,91,78,87,82,87,74,90
76,,79.0,78,87,92,79,,,82,74,,84,92,82,72.0,79,83,78,,65,80,,,83,92,83,87.0,93,67,73,76,83,93.0,,81,84,87,71,,,80,81,68
88,84,92.0,78,83,98,75,,,78,91,90,89,92,89,,94,83,85,,87,85,,,83,92,94,90.0,94,82,95,86,95,91.0,,84,93,87,85,,,93,78,87
,91,90.0,95,79,87,,,,,77,77,87,94,87,,81,,,85.0,89,,92,90,90,87,85,94.0,85,,93,88,86,82.0,83,84,85,89,95,89,96,93,88,96
,,90.0,86,92,83,85,,,82,91,,,,82,93.0,,87,93,,90,,,91,,87,89,94.0,67,87,87,,,93.0,,,,,,,,94,86,80
86,,82.0,86,79,87,76,,,77,88,90,81,98,83,77.0,89,92,91,,76,72,,,83,83,83,91.0,100,82,85,93,,94.0,,84,91,87,84,82,,91,81,84
,85,90.0,74,73,86,79,,,82,83,66,66,98,80,,77,87,92,,73,80,,,87,73,79,87.0,95,82,92,84,62,87.0,,75,67,92,69,,,,87,87
71,60,70.0,64,,83,,,,,,76,65,62,67,,60,,,65.0,52,,76,,87,87,65,78.0,,71,70,70,69,84.0,87,60,75,73,61,60,60,,,
51,77,78.0,65,76,73,,73,69,,70,61,78,92,77,,76,,78,66.0,72,,63,85,83,78,76,77.0,73,72,60,73,74,82.0,83,87,79,87,71,62,65,67,60,70
,,,,83,,73,,,76,89,,,,,,,,,,,,,,,,,,98,,93,,,,,,,,,,,,81,77
90,97,89.0,90,89,90,,86,81,,99,82,88,98,90,,86,,88,99.0,97,,88,98,83,98,97,93.0,96,91,96,83,,89.0,98,94,98,98,85,83,89,95,90,90
,90,96.0,87,98,83,70,,,,,92,87,98,85,,86,87,90,,94,96,,91,92,98,97,94.0,93,84,92,82,,92.0,,78,93,87,87,,,,89,93
,,100.0,99,92,92,,,,,,,,,87,90.0,,90,93,,97,92,,,87,87,93,92.0,99,89,98,,,,,,,,,,,,93,97
,87,68.0,80,87,85,,,,,91,70,87,94,71,,81,,,82.0,79,,86,80,90,87,71,78.0,87,76,86,90,86,81.0,92,78,85,92,79,86,93,76,74,82
,,93.0,,92,,78,,,85,93,,,,,,,,,,,,,,,,,,99,,96,,,92.0,,,,,,,,,79,94
62,,,,83,87,70,,,67,76,74,83,87,88,89.0,73,83,90,,78,64,,81,83,81,96,84.0,83,80,82,74,78,90.0,85,65,78,87,61,,,89,84,75
90,91,98.0,96,87,98,80,,,95,95,81,94,98,97,,84,87,92,,87,94,,,87,92,97,95.0,94,81,88,91,,90.0,76,89,98,98,95,97,,94,81,93
86,81,93.0,88,82,98,,80,81,,,83,90,98,81,94.0,88,79,84,86.0,86,,67,85,87,87,76,92.0,87,80,,88,90,84.0,88,70,87,76,85,91,72,,82,84
91,93,86.0,88,83,88,,81,83,,96,84,83,94,78,,84,,,,87,,93,93,90,98,81,92.0,93,88,94,80,83,86.0,92,82,85,94,81,85,89,91,88,97
,,86.0,,83,,81,,,85,85,,,,,,,,,,,,,,,,,,96,,74,,,84.0,,,,,,,,,88,77
,,,,,,,70,,,,60,60,63,60,66.0,60,87,,60.5,,50,62,62,80,80,60,62.0,,,,77,65,,70,60,69,84,60,9,60,,70,64
74,,,,,,,,,,,74,83,83,70,87.85,65,73,77,80.0,,,83,18,83,76,73,76.0,,,,79,82,,62,66,80,75,73,74,77,,,
77,,,,79,92,83,,,,,88,83,98,63,78.0,83,83,80,,76,78,,,83,87,79,65.0,73,76,96,81,90,92.0,66,73,81,87,86,88,,89,88,84
,,100.0,,98,98,,,,91,92,,,,,,,98,,,,,,,,,,94.0,100,,97,,,93.0,,,,,,,,,91,84
79,,89.0,86,87,87,,82,79,,83,77,72,92,83,94.0,79,85,81,88.0,64,,87,81,98,76,79,80.0,90,87,96,85,73,,87,79,100,92,74,80,67,90,83,84
,,,,92,,74,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,93,90
,,,94,83,92,74,,,,,,,,72,90.0,,83,80,,84,,,80,76,76,76,85.0,100,91,90,,,,,,,,,,,,83,91
69,,76.0,76,76,78,,60,67,,69,62,75,83,60,71.0,66,,,,60,,64,68,70,83,61,60.0,83,,78,78,65,65.0,92,63,65,83,67,73,70,87,73,70
80,83,61.0,73,76,74,,77,81,,74,70,80,86,67,,62,,,,78,,90,,90,76,73,69.0,78,,90,90,77,82.0,70,63,65,85,70,87,71,80,82,78
86,83,82.0,91,87,87,,81,86,,80,72,85,92,85,,80,83,78,85.0,82,,86,87,87,87,73,68.0,85,77,74,87,94,86.0,88,90,79,79,85,91,90,88,68,80
,,95.0,,98,,76,,,83,94,,,,,,,,,,,,,,,,,,100,,93,,,,,,,,,,,,86,91
72,79,61.0,60,90,92,,79,76,,93,73,69,83,69,,68,98,82,82.0,73,,66,77,87,92,60,80.0,95,73,88,80,,89.0,88,71,83,79,75,88,71,90,79,62
,,,,44,86,84,,,70,,,,44,,86.0,,,54,,,,,,83,44,28,48.0,,,34,,,68.0,,,44,,,,,,45,
,,86.0,81,87,87,80,,,87,80,,,,86,87.0,,98,75,,76,90,,,92,87,68,71.0,89,81,80,,,91.0,,,,,,,,86,72,70
82,,85.0,80,92,87,,,,,,,91,92,71,75.0,86,92,86,,84,89,,,92,62,89,81.0,92,76,92,87,,91.0,,74,90,92,87,,,80,88,79
60,74,87.0,88,87,87,,81,83,,81,61,82,92,81,,81,95,82,80.0,82,,71,84,83,92,84,89.0,92,,88,85,96,90.0,98,68,100,76,60,92,60,87,80,92
,,96.0,93,92,87,,,,90,77,,,,83,94.0,,87,96,,91,97,,,87,87,98,90.0,84,90,95,,,,,,,,,,,,75,88
65,,90.0,66,85,89,,,,,65,60,72,92,75,88.0,76,,70,,79,,61,75,79,92,64,62.0,84,78,73,81,,82.0,92,85,83,87,76,69,78,78,65,63
91,,95.0,90,92,83,,,,86,93,51,83,92,79,86.0,77,83,86,,84,83,,,83,83,88,94.0,87,87,89,80,,92.0,,71,70,87,72,,,,74,82
,,,,98,,73,,,77,91,,,,,,,,,,,,,,,,,,95,,89,,,,,,,,,,,,77,84
,,96.0,76,92,98,,,,95,90,,,,86,91.0,,90,95,,80,93,,,87,98,73,86.0,94,93,91,,,93.0,,,,,,,,91,76,80
,,96.0,,87,,70,,,83,65,,,,,,,,,,,,,,,,,,93,,96,,,,,,,,,,,,89,90
89,,86.0,82,87,87,67,,,82,64,72,73,92,69,82.0,84,76,75,,67,87,,,87,81,79,84.0,92,76,83,83,87,93.0,76,84,98,98,84,95,,82,71,84
,,,,98,,76,,,81,77,,,,,,,,,,,,,,,,,,87,,91,,,92.0,,,,,,,,,81,73
92,95,85.0,88,83,84,,72,77,,92,91,94,92,87,,87,,91,,93,,93,87,87,83,95,78.0,92,91,93,83,,84.0,98,94,98,92,85,95,85,96,84,87
87,91,92.0,97,86,98,,82,84,,83,80,87,98,83,,82,97,87,90.0,92,,86,89,87,92,99,80.0,93,,94,82,95,88.0,94,85,98,87,86,93,82,92,94,96
,,96.0,98,98,98,79,,,83,92,,,,90,94.0,,85,93,,93,95,,,92,87,95,92.0,99,97,89,,,,,,,,,,,,75,78
75,,89.0,85,87,83,,72,79,,84,75,80,92,86,98.0,81,98,83,92.0,83,,91,76,92,92,83,91.0,88,,,90,97,,87,72,95,83,71,85,67,92,83,79
,,83.0,77,92,87,77,,,82,76,81,88,92,75,83.0,82,76,75,,82,92,,,87,98,73,82.0,79,74,78,78,84,93.0,,82,81,87,80,,,,74,69
,,,78,,,,,,,,,,,76,,,,,,,,80,,,,70,,,,,,,,,,,,67,,,,,
,,93.0,,87,,81,,,77,88,,,,,,,,,,,,,,,,,,100,,96,,,,,,,,,,,,93,87
69,60,77.0,74,65,70,,,,,,67,65,98,71,84.0,71,83,63,,68,,65,77,87,92,81,70.0,,74,80,78,73,79.0,85,67,98,76,77,91,68,,,
,,,,87,83,81,,,74,87,69,74,87,70,81.0,70,83,75,,60,68,,,79,83,81,74.0,88,61,78,71,70,86.0,76,68,88,87,65,71,,,75,77
88,,93.0,97,98,98,73,,,87,90,80,89,98,92,92.0,87,83,95,,97,94,,,87,87,97,96.0,74,84,96,84,94,93.0,,80,95,92,90,,,99,91,95
,,88.0,77,92,92,,,,,96,84,92,92,96,100.0,83,92,81,94.0,79,,94,89,98,92,92,87.0,95,86,,89,,,87,87,95,92,94,80,74,94,69,85
90,,96.0,95,87,92,83,,,90,81,78,97,98,84,92.0,89,92,90,,92,99,,88,98,81,91,91.0,97,84,95,86,,93.0,76,91,92,98,93,99,,96,89,91
90,,92.0,90,87,92,,73,78,,77,85,86,98,85,98.0,80,78,73,90.0,86,,96,88,98,87,89,87.0,92,,87,76,94,,87,82,97,92,80,86,84,92,91,90
,,87.0,86,83,87,85,,,85,79,,,,82,92.0,,87,89,,84,75,,,83,83,88,84.0,97,84,84,,,,,,,,,,,88,74,78
75,,91.0,65,85,83,,79,86,,73,74,75,92,79,88.0,78,88,77,83.0,63,,73,89,83,83,63,77.0,89,71,75,76,,88.0,94,69,98,73,78,89,81,89,77,72
79,,86.0,91,87,87,,77,81,,75,78,86,98,86,97.0,84,83,80,90.0,82,,90,84,87,87,83,84.0,72,87,84,76,,,92,89,95,83,86,63,61,,81,77
72,75,82.0,82,78,92,,62,77,,75,73,71,92,80,,74,97,79,87.0,85,,77,92,92,83,91,86.0,92,74,82,76,87,87.0,94,76,79,76,69,86,69,93,76,82
,,89.0,84,98,92,,,,88,88,,,,92,97.0,,90,94,,86,93,,90,98,87,82,90.0,92,,90,,,93.0,,,,,,,,88,81,84
,,85.0,61,79,76,90,,,86,93,60,70,70,75,79.0,64,73,64,,72,78,,,62,79,84,67.0,86,76,65,71,18,76.0,76,65,81,66,78,10,,61,,
,,96.0,,76,,,,,92,82,,,,,,,,,,,,,,,,,,95,,98,,,,,,,,,,,,90,92
70,,87.0,86,87,87,84,,,78,78,69,76,92,85,79.0,87,79,82,,82,83,,,83,79,80,80.0,90,75,87,69,82,89.0,76,81,87,87,74,83,,87,87,79
96,,96.0,94,87,87,,80,82,,89,84,84,98,86,96.0,83,96,91,89.0,78,,89,87,98,92,93,88.0,98,,90,84,97,,92,90,100,92,92,89,86,95,93,86
,,82.0,85,85,84,,83,85,,75,78,86,88,74,83.0,81,,,,82,,88,80,80,87,78,78.0,83,84,87,75,74,72.0,83,75,68,89,90,84,93,89,91,87
53,,60.0,73,87,79,82,,,73,93,61,70,62,60,91.0,64,71,75,,47,74,,61,30,66,60,64.0,73,60,67,70,62,72.0,72,60,67,70,60,10,,,,
,,83.0,85,87,87,,,,82,85,78,86,98,60,92.0,84,86,81,,68,61,,,87,92,78,79.0,92,74,75,84,79,85.0,76,91,92,92,80,,85,91,82,68
,,96.0,91,98,83,,,,83,85,,,,78,83.0,,83,96,,90,84,,,92,70,77,88.0,93,81,95,,,93.0,,,,,,,,84,72,72
,,95.0,92,83,87,,79,79,,91,86,87,92,90,97.0,78,95,88,90.0,82,,90,87,83,87,85,86.0,96,86,95,78,80,,92,80,95,83,72,,72,92,83,85
89,,,95,98,98,,,,,,89,91,98,93,90.0,84,92,87,,89,95,,97,98,87,92,91.0,100,91,93,82,,98.0,,81,95,92,87,84,,98,84,90
,,84.0,75,88,83,,83,86,,87,63,82,98,73,84.0,74,79,67,,63,,78,82,87,87,68,78.0,91,,84,83,85,89.0,90,77,83,76,81,,79,85,79,73
88,,,,92,83,81,,,83,91,79,93,98,85,87.0,83,83,82,,88,94,,,87,87,83,89.0,66,80,74,87,,94.0,,92,92,92,89,,,95,77,67
,99,99.0,99,92,98,77,,,,,93,85,98,98,,89,92,90,,97,99,,,87,79,99,99.0,100,95,99,88,95,91.0,,89,94,92,89,,62,97,97,99
85,84,93.0,89,89,98,,77,80,,,80,89,98,87,,85,98,84,92.0,90,,78,86,98,87,88,90.0,87,,94,89,96,98.0,98,96,98,87,91,98,85,96,83,91
,,,,92,,,,,81,90,,,,,,,,,,,,,,,,,,99,,95,,,,,,,,,,,,81,82
,,64.0,74,79,78,,,,,78,62,70,30,62,70.0,81,,,,,,62,70,70,70,60,68.0,84,,69,65,67,83.0,70,67,60,84,64,23,51,90,68,62
93,,99.0,90,83,87,,,,,,66,89,98,86,96.0,75,95,86,,75,,84,90,98,76,78,81.0,99,,74,92,,,98,82,100,98,94,92,80,67,,
89,83,90.0,90,85,86,,,,,92,89,84,89,72,,72,,,90.0,83,,87,90,80,79,87,79.0,83,80,93,85,89,,70,62,79,87,77,83,77,,80,87
,,88.0,83,83,92,76,,,85,81,77,76,87,82,73.0,81,98,82,,82,87,,86,87,83,71,77.0,74,78,82,83,81,89.0,,62,83,92,78,,,92,76,73
76,60,86.0,68,85,79,,81,84,,76,65,78,70,72,,66,79,60,63.0,60,,60,69,92,79,75,74.0,88,72,82,78,,81.0,73,60,62,73,70,86,74,80,79,69
89,84,83.0,79,80,81,,,,,79,84,91,91,74,,75,,,92.0,86,,94,95,70,87,83,99.0,93,86,89,86,,66.0,83,86,70,89,84,74,79,91,91,91
86,,92.0,93,98,92,83,,,80,90,79,89,98,88,91.0,85,98,85,,93,96,,,92,92,94,95.0,67,75,92,82,,92.0,,82,76,87,83,,,91,83,85
90,72,88.0,89,83,87,81,,,86,84,86,91,92,83,,83,87,94,,75,93,,,92,83,89,81.0,86,84,84,90,,88.0,72,88,98,92,96,95,,,79,91
,,61.0,64,90,86,84,,,74,75,,,,62,81.0,,90,69,,49,52,,,90,81,49,69.0,68,72,67,,,,,,,,,,,63,60,53
,90,95.0,99,98,92,83,,,75,72,78,87,98,87,,82,89,93,,95,90,,,92,92,97,89.0,87,82,91,86,84,89.0,85,82,83,83,87,,74,93,92,93
,81,86.0,86,85,92,,84,87,,82,75,87,98,69,,82,83,78,,78,,74,89,83,79,84,75.0,99,77,78,93,82,86.0,98,86,92,87,84,,84,92,80,83
89,,91.0,93,92,98,,,,88,92,65,94,98,88,98.0,89,87,84,,91,94,,94,87,87,88,91.0,90,77,91,91,94,91.0,76,94,87,87,86,,,96,87,88
,,,,,,,,,,,,,,66,,69,,,,,,58,81,98,30,63,,,,,,,,,,,76,60,,74,,,
,,90.0,75,73,87,81,,,87,87,70,64,92,72,83.0,73,76,78,,75,84,,,70,79,84,80.0,84,79,82,77,88,85.0,76,67,90,87,74,,,93,87,81
,,88.0,,98,,85,,,88,94,,,,,,,,,,,,,,,,,,97,,95,,,94.0,,,,,,,,,94,83
,,98.0,,92,,85,,,77,82,,,,,,,,,,,,,,,,,,75,,96,,,,,,,,,,,,95,91
86,85,86.0,79,82,90,,84,85,,77,74,83,98,73,,76,,86,81.0,83,,87,83,87,92,70,77.0,,85,72,90,85,90.0,92,83,98,92,73,86,83,,,
,,,,30,,88,,,82,,,,,,,,,,,,,,,,,,,,,74,,,95.0,,,,,,,,,72,84
87,,,73,,,,,,,,60,76,64,60,70.0,67,76,61,51.0,71,,68,61,80,76,82,69.0,,,65,71,62,,62,60,63,79,76,64,67,77,79,75
91,84,87.0,92,87,87,79,,,91,75,69,84,98,93,,82,92,87,,80,88,,,87,83,87,86.0,90,88,93,80,96,95.0,,89,80,87,84,84,85,94,81,90
,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,87,80
